# 	 comment
library,name
Rocklin,EEHEE_rd3_1596
Rocklin,EEHEE_rd3_1231
Rocklin,EEHEE_rd1_0214
Rocklin,HEEH_rd1_0328
Rocklin,HEEH_rd2_0007
Rocklin,EHEE_rd1_0232
Rocklin,EHEE_rd1_0595
Rocklin,EHEE_rd4_0067
Rocklin,EHEE_rd3_0036
Rocklin,EEHEE_rd3_1650
Rocklin,EEHEE_rd4_0041
Rocklin,EEHEE_rd3_0010
Rocklin,EEHEE_rd1_1035
Rocklin,EHEE_rd1_0653
Rocklin,HEEH_rd2_1226
Rocklin,HEEH_rd1_0749
Rocklin,EEHEE_rd1_0675
Rocklin,HEEH_rd2_0814
Rocklin,HEEH_rd2_0466
Rocklin,EEHEE_rd2_0928
Rocklin,HHH_rd4_0390
Rocklin,HEEH_rd1_0270
Rocklin,EEHEE_rd2_0063
Rocklin,HHH_rd4_0845
Rocklin,EEHEE_rd1_0899
Rocklin,HHH_rd4_0437
Rocklin,EEHEE_rd2_1184
Rocklin,EHEE_rd2_0045
Rocklin,HEEH_rd4_0444
Rocklin,HEEH_rd4_0836
Rocklin,EEHEE_rd4_0578
Rocklin,HEEH_rd3_0415
Rocklin,HEEH_rd3_0867
Rocklin,EEHEE_rd3_0529
Rocklin,HHH_rd1_0203
Rocklin,EEHEE_rd3_1369
Rocklin,HEEH_rd3_1255
Rocklin,EHEE_rd2_0383
Rocklin,EEHEE_rd2_1242
Rocklin,EHEE_rd2_0856
Rocklin,EHEE_rd2_0424
Rocklin,HHH_rd3_0007
Rocklin,HEEH_rd1_0611
Rocklin,HEEH_rd2_0299
Rocklin,EHEE_rd2_1264
Rocklin,HHH_rd4_0056
Rocklin,EEHEE_rd2_0870
Rocklin,EEHEE_rd2_0402
Rocklin,HEEH_rd3_1193
Rocklin,EHEE_rd4_0698
Rocklin,HEEH_rd3_1634
Rocklin,EEHEE_rd3_1708
Rocklin,EEHEE_rd4_0119
Rocklin,HEEH_rd4_0025
Rocklin,EEHEE_rd3_0148
Rocklin,HEEH_rd3_0074
Rocklin,HEEH_rd4_0782
Rocklin,HHH_rd1_0662
Rocklin,HHH_rd1_0114
Rocklin,HEEH_rd3_0702
Rocklin,HEEH_rd4_0753
Rocklin,EEHEE_rd3_0199
Rocklin,HEEH_rd3_1142
Rocklin,EHEE_rd4_0649
Rocklin,HHH_rd4_0720
Rocklin,HEEH_rd2_0248
Rocklin,EEHEE_rd2_0374
Rocklin,HEEH_rd1_0167
Rocklin,HHH_rd4_0087
Rocklin,EHEE_rd2_0352
Rocklin,EHEE_rd2_0887
Rocklin,EEHEE_rd2_1293
Rocklin,HEEH_rd3_1523
Rocklin,HEEH_rd3_1284
Rocklin,EHEE_rd4_0228
Rocklin,HHH_rd1_0907
Rocklin,HHH_rd1_0575
Rocklin,HEEH_rd4_0495
Rocklin,HEEH_rd3_0363
Rocklin,HEEH_rd4_0332
Rocklin,EHEE_rd2_0733
Rocklin,HEEH_rd2_1069
Rocklin,EEHEE_rd2_1155
Rocklin,EHEE_rd2_0094
Rocklin,EEHEE_rd2_0715
Rocklin,HHH_rd4_0341
Rocklin,HEEH_rd2_0629
Rocklin,EHEE_rd2_1173
Rocklin,HHH_rd4_0894
Rocklin,EEHEE_rd1_0848
Rocklin,HEEH_rd1_0506
Rocklin,HEEH_rd1_0974
Rocklin,HEEH_rd4_0677
Rocklin,HHH_rd1_0797
Rocklin,HEEH_rd3_0181
Rocklin,HHH_rd1_0030
Rocklin,HEEH_rd3_0626
Rocklin,HEEH_rd3_1066
Rocklin,EEHEE_rd2_0985
Rocklin,HEEH_rd1_0043
Rocklin,EEHEE_rd2_0250
Rocklin,HHH_rd4_0604
Rocklin,EHEE_rd1_0159
Rocklin,EHEE_rd2_0276
Rocklin,EEHEE_rd1_1098
Rocklin,HEEH_rd3_1407
Rocklin,HEEH_rd4_0216
Rocklin,HEEH_rd3_0992
Rocklin,HHH_rd1_0451
Rocklin,HHH_rd1_0823
Rocklin,HEEH_rd3_0247
Rocklin,EHEE_rd1_0538
Rocklin,EHEE_rd2_0617
Rocklin,EEHEE_rd2_1071
Rocklin,HEEH_rd1_0850
Rocklin,HEEH_rd1_0422
Rocklin,EEHEE_rd2_0196
Rocklin,HHH_rd3_0234
Rocklin,HHH_rd4_0265
Rocklin,HEEH_rd1_0385
Rocklin,EEHEE_rd2_0631
Rocklin,EHEE_rd2_1057
Rocklin,HHH_rd4_0513
Rocklin,HHH_rd4_0961
Rocklin,EEHEE_rd2_0147
